Ajout de fichierP1.txt | [sync_list] Fri Jun  4 12:50:30 2021

Ajout de fichierP1.txt | [sync_list] Fri Jun  4 12:51:14 2021

Ajout de fichierP1.txt | [sync_list] Fri Jun  4 12:51:27 2021

Ajout de fichierB1.txt | [sync_list] Fri Jun  4 12:52:12 2021

Ajout de fichierP1.txt | [sync_list] Fri Jun  4 12:53:47 2021

Ajout de fichierB1.txt | [sync_list] Fri Jun  4 12:55:13 2021

Fichier reçu. | [sync_list] Fri Jun  4 12:55:13 2021

Erreur recontrée. | [copy_list] Fri Jun  4 12:55:13 2021

Ajout de fichierP1.txt | [sync_list] Fri Jun  4 12:55:13 2021

Fichier reçu. | [sync_list] Fri Jun  4 12:55:13 2021

Erreur recontrée. | [copy_list] Fri Jun  4 12:55:13 2021

Modification de fichierB1.txt | [sync_list] Fri Jun  4 12:55:16 2021

Fichier reçu. | [sync_list] Fri Jun  4 12:55:16 2021

Erreur recontrée. | [copy_list] Fri Jun  4 12:55:16 2021

Ajout de fichierB2.txt | [sync_list] Fri Jun  4 12:55:18 2021

Fichier reçu. | [sync_list] Fri Jun  4 12:55:18 2021

Erreur recontrée. | [copy_list] Fri Jun  4 12:55:18 2021

Modification de fichierB1.txt | [sync_list] Fri Jun  4 12:55:19 2021

Fichier reçu. | [sync_list] Fri Jun  4 12:55:19 2021

Erreur recontrée. | [copy_list] Fri Jun  4 12:55:19 2021

Ajout de fichierB3.txt | [sync_list] Fri Jun  4 12:55:20 2021

Fichier reçu. | [sync_list] Fri Jun  4 12:55:20 2021

Erreur recontrée. | [copy_list] Fri Jun  4 12:55:20 2021

Modification de fichierP1.txt | [sync_list] Fri Jun  4 12:55:21 2021

Fichier reçu. | [sync_list] Fri Jun  4 12:55:21 2021

Fichier reçu. | [copy_list] Fri Jun  4 12:55:21 2021

Ajout de fichierP2.txt | [sync_list] Fri Jun  4 12:55:23 2021

Ajout de fichierB4.txt | [sync_list] Fri Jun  4 12:55:24 2021

Modification de fichierP1.txt | [sync_list] Fri Jun  4 12:55:29 2021

Ajout de fichierP3.txt | [sync_list] Fri Jun  4 12:55:30 2021

Modification de fichierP3.txt | [sync_list] Fri Jun  4 12:55:33 2021

Ajout de fichierP4.txt | [sync_list] Fri Jun  4 12:55:35 2021

Ajout de fichierP1.txt | [sync_list] Fri Jun  4 12:58:54 2021

Ajout de fichierB1.txt | [sync_list] Fri Jun  4 12:58:54 2021

Fichier reçu. | [sync_list] Fri Jun  4 12:58:54 2021

Fichier reçu. | [copy_list] Fri Jun  4 12:58:54 2021

Fichier reçu. | [sync_list] Fri Jun  4 12:58:54 2021

Fichier reçu. | [copy_list] Fri Jun  4 12:58:54 2021

Modification de fichierB1.txt | [sync_list] Fri Jun  4 12:58:58 2021

Fichier reçu. | [sync_list] Fri Jun  4 12:58:58 2021

Fichier reçu. | [copy_list] Fri Jun  4 12:58:58 2021

Ajout de fichierB2.txt | [sync_list] Fri Jun  4 12:59:00 2021

Fichier reçu. | [sync_list] Fri Jun  4 12:59:00 2021

Fichier reçu. | [copy_list] Fri Jun  4 12:59:00 2021

Ajout de fichierP2.txt | [sync_list] Fri Jun  4 12:59:03 2021

Fichier reçu. | [sync_list] Fri Jun  4 12:59:03 2021

Fichier reçu. | [copy_list] Fri Jun  4 12:59:03 2021

Modification de fichierB1.txt | [sync_list] Fri Jun  4 12:59:06 2021

Fichier reçu. | [sync_list] Fri Jun  4 12:59:06 2021

Fichier reçu. | [copy_list] Fri Jun  4 12:59:06 2021

Ajout de fichierB3.txt | [sync_list] Fri Jun  4 12:59:08 2021

Fichier reçu. | [sync_list] Fri Jun  4 12:59:08 2021

Erreur recontrée. | [copy_list] Fri Jun  4 12:59:08 2021

Ajout de fichierB4.txt | [sync_list] Fri Jun  4 12:59:09 2021

Fichier reçu. | [sync_list] Fri Jun  4 12:59:09 2021

Erreur recontrée. | [copy_list] Fri Jun  4 12:59:09 2021

Modification de fichierB3.txt | [sync_list] Fri Jun  4 12:59:11 2021

Fichier reçu. | [sync_list] Fri Jun  4 12:59:11 2021

Fichier reçu. | [copy_list] Fri Jun  4 12:59:11 2021

Ajout de fichierB5.txt | [sync_list] Fri Jun  4 12:59:12 2021

Fichier reçu. | [sync_list] Fri Jun  4 12:59:12 2021

Fichier reçu. | [copy_list] Fri Jun  4 12:59:12 2021

Modification de fichierP1.txt | [sync_list] Fri Jun  4 12:59:17 2021

Fichier reçu. | [sync_list] Fri Jun  4 12:59:17 2021

Fichier reçu. | [copy_list] Fri Jun  4 12:59:17 2021

Modification de fichierP1.txt | [sync_list] Fri Jun  4 12:59:19 2021

Fichier reçu. | [sync_list] Fri Jun  4 12:59:19 2021

Fichier reçu. | [copy_list] Fri Jun  4 12:59:19 2021

Ajout de fichierP1.txt | [sync_list] Fri Jun  4 13:00:58 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:00:58 2021

Ajout de fichierB1.txt | [sync_list] Fri Jun  4 13:00:58 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:00:58 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:00:58 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:00:58 2021

Modification de fichierP1.txt | [sync_list] Fri Jun  4 13:01:02 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:01:02 2021

Ajout de fichierB2.txt | [sync_list] Fri Jun  4 13:01:02 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:01:02 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:01:02 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:01:02 2021

Modification de fichierB1.txt | [sync_list] Fri Jun  4 13:01:08 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:01:08 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:01:08 2021

Ajout de fichierB1.txt | [sync_list] Fri Jun  4 13:02:17 2021

Ajout de fichierP1.txt | [sync_list] Fri Jun  4 13:02:17 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:02:17 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:02:17 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:02:17 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:02:17 2021

Ajout de fichierB2.txt | [sync_list] Fri Jun  4 13:02:22 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:02:22 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:02:22 2021

Modification de fichierB2.txt | [sync_list] Fri Jun  4 13:02:23 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:02:23 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:02:23 2021

Ajout de fichierB3.txt | [sync_list] Fri Jun  4 13:02:24 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:02:24 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:02:24 2021

Ajout de fichierB4.txt | [sync_list] Fri Jun  4 13:02:27 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:02:27 2021

Erreur recontrée. | [copy_list] Fri Jun  4 13:02:27 2021

Ajout de fichierB5.txt | [sync_list] Fri Jun  4 13:02:30 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:02:30 2021

Erreur recontrée. | [copy_list] Fri Jun  4 13:02:30 2021

Ajout de fichierP2.txt | [sync_list] Fri Jun  4 13:02:32 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:02:32 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:02:32 2021

Modification de fichierB5.txt | [sync_list] Fri Jun  4 13:02:34 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:02:34 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:02:34 2021

Ajout de fichierB6.txt | [sync_list] Fri Jun  4 13:02:35 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:02:35 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:02:35 2021

Modification de fichierP1.txt | [sync_list] Fri Jun  4 13:02:41 2021

Ajout de fichierP3.txt | [sync_list] Fri Jun  4 13:02:47 2021

Ajout de fichierB1.txt | [sync_list] Fri Jun  4 13:12:54 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:12:54 2021

Ajout de fichierP1.txt | [sync_list] Fri Jun  4 13:12:54 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:12:54 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:12:54 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:12:54 2021

Ajout de fichierB2.txt | [sync_list] Fri Jun  4 13:13:00 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:13:00 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:13:00 2021

Ajout de fichierP2.txt | [sync_list] Fri Jun  4 13:13:03 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:13:03 2021

Ajout de fichierB3.txt | [sync_list] Fri Jun  4 13:13:03 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:13:03 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:13:03 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:13:03 2021

Modification de fichierB3.txt | [sync_list] Fri Jun  4 13:13:06 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:13:06 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:13:06 2021

Ajout de fichierB4.txt | [sync_list] Fri Jun  4 13:13:08 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:13:08 2021

Erreur recontrée. | [copy_list] Fri Jun  4 13:13:08 2021

Ajout de fichierB5.txt | [sync_list] Fri Jun  4 13:13:10 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:13:10 2021

Erreur recontrée. | [copy_list] Fri Jun  4 13:13:10 2021

Ajout de fichierB6.txt | [sync_list] Fri Jun  4 13:13:13 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:13:13 2021

Erreur recontrée. | [copy_list] Fri Jun  4 13:13:13 2021

Ajout de fichierP3.txt | [sync_list] Fri Jun  4 13:13:17 2021

Modification de fichierP3.txt | [sync_list] Fri Jun  4 13:13:18 2021

Modification de fichierP2.txt | [sync_list] Fri Jun  4 13:13:21 2021

Ajout de fichierP1.txt | [sync_list] Fri Jun  4 13:20:52 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:20:52 2021

Ajout de fichierB1.txt | [sync_list] Fri Jun  4 13:20:52 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:20:52 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:20:52 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:20:52 2021

Ajout de fichierP2.txt | [sync_list] Fri Jun  4 13:20:54 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:20:54 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:20:54 2021

Modification de fichierB1.txt | [sync_list] Fri Jun  4 13:20:58 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:20:58 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:20:58 2021

Modification de fichierB1.txt | [sync_list] Fri Jun  4 13:21:01 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:21:01 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:21:01 2021

Ajout de fichierB2.txt | [sync_list] Fri Jun  4 13:21:04 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:21:04 2021

Erreur recontrée. | [copy_list] Fri Jun  4 13:21:04 2021

Ajout de fichierP3.txt | [sync_list] Fri Jun  4 13:21:04 2021

Ajout de fichierP1.txt | [sync_list] Fri Jun  4 13:28:06 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:28:06 2021

Ajout de fichierB1.txt | [sync_list] Fri Jun  4 13:28:06 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:28:06 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:28:06 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:28:06 2021

Modification de fichierP1.txt | [sync_list] Fri Jun  4 13:28:10 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:28:10 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:28:10 2021

Modification de fichierB1.txt | [sync_list] Fri Jun  4 13:28:12 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:28:12 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:28:12 2021

Ajout de fichierB2.txt | [sync_list] Fri Jun  4 13:28:15 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:28:15 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:28:15 2021

Modification de fichierB2.txt | [sync_list] Fri Jun  4 13:28:18 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:28:18 2021

Erreur recontrée. | [copy_list] Fri Jun  4 13:28:18 2021

Ajout de fichierP2.txt | [sync_list] Fri Jun  4 13:28:18 2021

Ajout de fichierB1.txt | [sync_list] Fri Jun  4 13:30:48 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:30:48 2021

Ajout de fichierP1.txt | [sync_list] Fri Jun  4 13:30:48 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:30:48 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:30:48 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:30:48 2021

Ajout de fichierB2.txt | [sync_list] Fri Jun  4 13:30:52 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:30:52 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:30:52 2021

Ajout de fichierB3.txt | [sync_list] Fri Jun  4 13:30:53 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:30:53 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:30:53 2021

Ajout de fichierB4.txt | [sync_list] Fri Jun  4 13:30:55 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:30:55 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:30:55 2021

Modification de fichierB4.txt | [sync_list] Fri Jun  4 13:30:56 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:30:56 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:30:56 2021

Ajout de fichierB5.txt | [sync_list] Fri Jun  4 13:30:57 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:30:57 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:30:57 2021

Ajout de fichierB6.txt | [sync_list] Fri Jun  4 13:30:58 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:30:58 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:30:58 2021

Ajout de fichierB7.txt | [sync_list] Fri Jun  4 13:31:00 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:31:00 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:31:00 2021

Ajout de fichierB8.txt | [sync_list] Fri Jun  4 13:31:01 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:31:01 2021

Erreur recontrée. | [copy_list] Fri Jun  4 13:31:01 2021

Modification de fichierP1.txt | [sync_list] Fri Jun  4 13:31:11 2021

Ajout de fichierP1.txt | [sync_list] Fri Jun  4 13:33:55 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:33:55 2021

Ajout de fichierB1.txt | [sync_list] Fri Jun  4 13:33:55 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:33:55 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:33:55 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:33:55 2021

Ajout de fichierB2.txt | [sync_list] Fri Jun  4 13:33:59 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:33:59 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:33:59 2021

Modification de fichierB1.txt | [sync_list] Fri Jun  4 13:34:03 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:34:03 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:34:03 2021

Ajout de fichierB1.txt | [sync_list] Fri Jun  4 13:34:15 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:34:15 2021

Ajout de fichierP1.txt | [sync_list] Fri Jun  4 13:34:15 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:34:15 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:34:15 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:34:15 2021

Ajout de fichierB2.txt | [sync_list] Fri Jun  4 13:34:17 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:34:17 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:34:17 2021

Ajout de fichierB3.txt | [sync_list] Fri Jun  4 13:34:18 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:34:18 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:34:18 2021

Modification de fichierB3.txt | [sync_list] Fri Jun  4 13:34:19 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:34:19 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:34:19 2021

Modification de fichierB1.txt | [sync_list] Fri Jun  4 13:34:22 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:34:22 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:34:22 2021

Modification de fichierB3.txt | [sync_list] Fri Jun  4 13:34:25 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:34:25 2021

Erreur recontrée. | [copy_list] Fri Jun  4 13:34:25 2021

Ajout de fichierB4.txt | [sync_list] Fri Jun  4 13:34:26 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:34:26 2021

Erreur recontrée. | [copy_list] Fri Jun  4 13:34:26 2021

Modification de fichierB4.txt | [sync_list] Fri Jun  4 13:34:28 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:34:28 2021

Erreur recontrée. | [copy_list] Fri Jun  4 13:34:28 2021

Modification de fichierP1.txt | [sync_list] Fri Jun  4 13:34:31 2021

Ajout de fichierP2.txt | [sync_list] Fri Jun  4 13:34:32 2021

Modification de fichierP2.txt | [sync_list] Fri Jun  4 13:34:35 2021

Ajout de fichierP1.txt | [sync_list] Fri Jun  4 13:38:04 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:38:04 2021

Ajout de fichierB1.txt | [sync_list] Fri Jun  4 13:38:04 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:38:04 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:38:04 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:38:04 2021

Ajout de fichierP2.txt | [sync_list] Fri Jun  4 13:38:07 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:38:07 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:38:07 2021

Modification de fichierP2.txt | [sync_list] Fri Jun  4 13:38:08 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:38:08 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:38:08 2021

Ajout de fichierB2.txt | [sync_list] Fri Jun  4 13:38:11 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:38:11 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:38:11 2021

Modification de fichierB1.txt | [sync_list] Fri Jun  4 13:38:13 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:38:13 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:38:13 2021

Ajout de fichierB3.txt | [sync_list] Fri Jun  4 13:38:16 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:38:16 2021

Erreur recontrée. | [copy_list] Fri Jun  4 13:38:16 2021

Modification de fichierB1.txt | [sync_list] Fri Jun  4 13:38:17 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:38:17 2021

Erreur recontrée. | [copy_list] Fri Jun  4 13:38:17 2021

Modification de fichierP1.txt | [sync_list] Fri Jun  4 13:38:18 2021

Fichier reçu. | [sync_list] Fri Jun  4 13:38:18 2021

Fichier reçu. | [copy_list] Fri Jun  4 13:38:18 2021

Modification de fichierP1.txt | [sync_list] Fri Jun  4 13:38:21 2021

Ajout de fichierP1.txt | [sync_list] Fri Jun  4 14:27:46 2021

Fichier reçu. | [sync_list] Fri Jun  4 14:27:46 2021

Ajout de fichierB1.txt | [sync_list] Fri Jun  4 14:27:46 2021

Fichier reçu. | [copy_list] Fri Jun  4 14:27:46 2021

Fichier reçu. | [sync_list] Fri Jun  4 14:27:46 2021

Fichier reçu. | [copy_list] Fri Jun  4 14:27:46 2021

Modification de fichierB1.txt | [sync_list] Fri Jun  4 14:27:52 2021

Fichier reçu. | [sync_list] Fri Jun  4 14:27:52 2021

Modification de fichierP1.txt | [sync_list] Fri Jun  4 14:27:52 2021

Fichier reçu. | [copy_list] Fri Jun  4 14:27:52 2021

Fichier reçu. | [sync_list] Fri Jun  4 14:27:52 2021

Fichier reçu. | [copy_list] Fri Jun  4 14:27:52 2021

Modification de fichierB1.txt | [sync_list] Fri Jun  4 14:27:55 2021

Fichier reçu. | [sync_list] Fri Jun  4 14:27:55 2021

Modification de fichierP1.txt | [sync_list] Fri Jun  4 14:27:55 2021

Fichier reçu. | [copy_list] Fri Jun  4 14:27:55 2021

Fichier reçu. | [sync_list] Fri Jun  4 14:27:55 2021

Fichier reçu. | [copy_list] Fri Jun  4 14:27:55 2021

Ajout de fichierB2.txt | [sync_list] Fri Jun  4 14:27:59 2021

Fichier reçu. | [sync_list] Fri Jun  4 14:27:59 2021

Ajout de fichierP2.txt | [sync_list] Fri Jun  4 14:27:59 2021

Fichier reçu. | [copy_list] Fri Jun  4 14:27:59 2021

Fichier reçu. | [sync_list] Fri Jun  4 14:27:59 2021

Fichier reçu. | [copy_list] Fri Jun  4 14:27:59 2021

Ajout de fichierP3.txt | [sync_list] Fri Jun  4 14:28:03 2021

Fichier reçu. | [sync_list] Fri Jun  4 14:28:03 2021

Fichier reçu. | [copy_list] Fri Jun  4 14:28:03 2021

